id,year,State,new_agi_stub,Returns,Single,Joint,Hd_of_Hshld,AGI_Amt,Std_Ded_Charity_Returns,Std_Ded_Charity_Amt,Std_Ded_Returns,Std_Ded_Amt,Itemized_Ded_Returns,Itemized_Ded_Amt,Charitable_Returns,Charitable_Amt
704,2014,IA,3.0,219670.0,70880.0,128760.0,16650.0,13570316.0,,,,,76350.0,1213706.0,56540.0,149631.0
705,2014,IA,4.0,150300.0,21850.0,122920.0,4610.0,13104215.0,,,,,72660.0,1329629.0,59310.0,181810.0
706,2014,IA,5.0,176330.0,15400.0,157540.0,2910.0,23992806.0,,,,,137290.0,3102577.0,122480.0,487690.0
707,2014,IA,6.0,39240.0,3440.0,35120.0,600.0,16996299.0,,,,,37670.0,1994013.0,35690.0,521794.0
708,2014,KS,1.0,483070.0,339600.0,63190.0,72180.0,5825507.0,,,,,25600.0,416674.0,17080.0,36690.0
709,2014,KS,2.0,320940.0,155820.0,100070.0,55480.0,11642096.0,,,,,48160.0,740640.0,33960.0,97396.0
710,2014,KS,3.0,189190.0,59640.0,109880.0,16090.0,11693271.0,,,,,57870.0,958303.0,44020.0,147852.0
711,2014,KS,4.0,124880.0,19820.0,98760.0,5170.0,10896600.0,,,,,55130.0,1028134.0,45410.0,176681.0
712,2014,KS,5.0,156970.0,14980.0,137700.0,3600.0,21353048.0,,,,,112620.0,2540729.0,100490.0,493812.0
713,2014,KS,6.0,44400.0,3700.0,39730.0,830.0,22055672.0,,,,,41140.0,2348762.0,39040.0,843876.0
714,2014,KY,1.0,766770.0,483900.0,121120.0,148020.0,9464338.0,,,,,33650.0,477700.0,22540.0,50282.0
715,2014,KY,2.0,463020.0,209730.0,154530.0,84580.0,16693070.0,,,,,85070.0,1165338.0,60090.0,155433.0
716,2014,KY,3.0,255090.0,73540.0,153080.0,23170.0,15734559.0,,,,,95410.0,1514975.0,73670.0,224064.0
717,2014,KY,4.0,161620.0,24020.0,128820.0,7090.0,14031855.0,,,,,90360.0,1654705.0,74690.0,257621.0
718,2014,KY,5.0,177590.0,16170.0,156200.0,4290.0,23770247.0,,,,,143270.0,3345109.0,128030.0,586274.0
719,2014,KY,6.0,43070.0,4060.0,37960.0,850.0,19806025.0,,,,,41660.0,2358507.0,39160.0,599865.0
720,2014,LA,1.0,826820.0,481460.0,83070.0,254300.0,10663138.0,,,,,34660.0,516326.0,21570.0,56028.0
721,2014,LA,2.0,468770.0,218510.0,109890.0,130420.0,16911610.0,,,,,86480.0,1447829.0,62780.0,227254.0
722,2014,LA,3.0,251260.0,90260.0,115570.0,40530.0,15435862.0,,,,,83130.0,1547502.0,62060.0,259421.0
723,2014,LA,4.0,157750.0,32810.0,109370.0,13810.0,13676260.0,,,,,64610.0,1333292.0,50600.0,237497.0
724,2014,LA,5.0,215830.0,25550.0,179300.0,9330.0,29175351.0,,,,,131510.0,3078728.0,109740.0,592277.0
725,2014,LA,6.0,63260.0,6710.0,54440.0,1600.0,31033316.0,,,,,56890.0,2761305.0,51410.0,748580.0
726,2014,ME,1.0,240770.0,173310.0,34020.0,29270.0,2978535.0,,,,,12850.0,188461.0,7190.0,8889.0
727,2014,ME,2.0,159590.0,85380.0,48520.0,21240.0,5758206.0,,,,,29220.0,416223.0,18090.0,29168.0
728,2014,ME,3.0,92270.0,29510.0,54020.0,7100.0,5688192.0,,,,,34240.0,559717.0,24280.0,46146.0
729,2014,ME,4.0,57340.0,9540.0,45140.0,2180.0,4995655.0,,,,,31230.0,588037.0,23830.0,50154.0
730,2014,ME,5.0,63840.0,7300.0,54740.0,1520.0,8684091.0,,,,,52590.0,1269335.0,44390.0,126608.0
731,2014,ME,6.0,15310.0,1740.0,13180.0,330.0,6250099.0,,,,,14940.0,859241.0,13700.0,138146.0
732,2014,MD,1.0,958870.0,681730.0,81200.0,176860.0,11333080.0,,,,,84970.0,1239948.0,56780.0,116423.0
733,2014,MD,2.0,637910.0,344850.0,117450.0,149990.0,23300366.0,,,,,210030.0,3442034.0,162680.0,489542.0
734,2014,MD,3.0,407040.0,190490.0,129840.0,67800.0,25082821.0,,,,,237750.0,4585648.0,196630.0,669139.0
735,2014,MD,4.0,279590.0,92220.0,143190.0,33620.0,24268962.0,,,,,214110.0,4736250.0,180120.0,652937.0
736,2014,MD,5.0,460200.0,76110.0,349480.0,25630.0,63267318.0,,,,,420820.0,12192456.0,373840.0,1593512.0
737,2014,MD,6.0,160700.0,12690.0,143220.0,3480.0,67520369.0,,,,,159040.0,10485338.0,148780.0,1776014.0
738,2014,MA,1.0,1079970.0,823100.0,99620.0,140770.0,12568547.0,,,,,78070.0,1235337.0,49820.0,61770.0
739,2014,MA,2.0,724260.0,451620.0,131550.0,121610.0,26523905.0,,,,,143060.0,2243658.0,103820.0,170337.0
740,2014,MA,3.0,463100.0,241230.0,156590.0,52360.0,28523224.0,,,,,190750.0,3275508.0,148360.0,260069.0
741,2014,MA,4.0,305320.0,102140.0,175250.0,21980.0,26473505.0,,,,,179200.0,3540428.0,147120.0,282561.0
742,2014,MA,5.0,509700.0,85510.0,400520.0,18640.0,70101145.0,,,,,422460.0,10483099.0,369000.0,876716.0
743,2014,MA,6.0,222340.0,23310.0,192780.0,4760.0,122992212.0,,,,,216970.0,14667911.0,201160.0,2988036.0
744,2014,MI,1.0,1906120.0,1335230.0,243950.0,303600.0,22129242.0,,,,,97120.0,1381205.0,66710.0,131961.0
745,2014,MI,2.0,1024390.0,521530.0,306850.0,170890.0,37082617.0,,,,,188650.0,2689927.0,141790.0,373972.0
746,2014,MI,3.0,618690.0,218470.0,324230.0,63320.0,38164721.0,,,,,223820.0,3560474.0,180130.0,538302.0
747,2014,MI,4.0,408200.0,81270.0,298500.0,23540.0,35376798.0,,,,,203270.0,3711962.0,173960.0,586845.0
748,2014,MI,5.0,522800.0,56670.0,447180.0,15610.0,70157274.0,,,,,392770.0,8803571.0,357160.0,1466118.0
749,2014,MI,6.0,141160.0,12650.0,124600.0,3110.0,66295641.0,,,,,135060.0,6859441.0,127270.0,1697184.0
750,2014,MN,1.0,888110.0,681290.0,88040.0,107840.0,10445915.0,,,,,52050.0,786182.0,36750.0,67068.0
751,2014,MN,2.0,617750.0,362080.0,145230.0,96750.0,22546234.0,,,,,126730.0,1817583.0,91420.0,196756.0
752,2014,MN,3.0,388270.0,158890.0,189030.0,33590.0,23965937.0,,,,,165930.0,2675609.0,129770.0,309537.0
753,2014,MN,4.0,273130.0,56220.0,202150.0,12380.0,23743402.0,,,,,161440.0,3041814.0,137340.0,377256.0
754,2014,MN,5.0,375660.0,39430.0,325290.0,9340.0,50871688.0,,,,,319930.0,7696999.0,291470.0,1028292.0
755,2014,MN,6.0,114740.0,9670.0,102290.0,2340.0,54455298.0,,,,,112630.0,7794664.0,107160.0,1469465.0
756,2014,MS,1.0,562220.0,303110.0,62890.0,188480.0,7381040.0,,,,,26310.0,377010.0,19220.0,57151.0
757,2014,MS,2.0,304780.0,118300.0,83490.0,94070.0,10848895.0,,,,,65010.0,1054167.0,52270.0,212530.0
758,2014,MS,3.0,147040.0,41860.0,80000.0,21510.0,9043385.0,,,,,55890.0,1042917.0,46420.0,228421.0
759,2014,MS,4.0,87880.0,13370.0,67480.0,5860.0,7619107.0,,,,,42960.0,890425.0,37080.0,212400.0
760,2014,MS,5.0,100410.0,9480.0,87040.0,3090.0,13520136.0,,,,,71280.0,1734522.0,63680.0,450284.0
761,2014,MS,6.0,24570.0,2210.0,21670.0,520.0,10433682.0,,,,,22910.0,1198946.0,21200.0,409411.0
762,2014,MO,1.0,1081250.0,731470.0,143340.0,187920.0,13075461.0,,,,,53400.0,803100.0,34220.0,72718.0
763,2014,MO,2.0,662050.0,320100.0,203790.0,117830.0,23904464.0,,,,,114440.0,1676112.0,79640.0,220852.0
764,2014,MO,3.0,378830.0,122030.0,214750.0,33490.0,23356749.0,,,,,133570.0,2187431.0,100700.0,324785.0
765,2014,MO,4.0,242500.0,43160.0,185060.0,11300.0,21087406.0,,,,,121860.0,2281725.0,98740.0,357375.0
766,2014,MO,5.0,285510.0,31590.0,244630.0,7540.0,38500933.0,,,,,220640.0,5077373.0,193800.0,858563.0
767,2014,MO,6.0,77040.0,7600.0,67490.0,1560.0,38781744.0,,,,,74520.0,4532595.0,69730.0,1254270.0
768,2014,MT,1.0,191140.0,138160.0,27050.0,22670.0,2339870.0,,,,,12390.0,185013.0,7930.0,13820.0
769,2014,MT,2.0,115190.0,58810.0,38470.0,14620.0,4156348.0,,,,,24000.0,348524.0,16260.0,36533.0
770,2014,MT,3.0,67440.0,21320.0,40390.0,4520.0,4164755.0,,,,,26660.0,444018.0,19440.0,53637.0
771,2014,MT,4.0,45070.0,7830.0,35220.0,1560.0,3942924.0,,,,,24300.0,459157.0,18870.0,59340.0
772,2014,MT,5.0,50200.0,5840.0,43070.0,1040.0,6758280.0,,,,,37890.0,877691.0,31820.0,129687.0
773,2014,MT,6.0,12910.0,1540.0,11150.0,240.0,5853451.0,,,,,12210.0,686377.0,11180.0,163193.0
774,2014,NE,1.0,309630.0,225680.0,34050.0,44870.0,3810826.0,,,,,15890.0,254011.0,10590.0,20959.0
775,2014,NE,2.0,219920.0,115460.0,61910.0,36620.0,7967263.0,,,,,35800.0,527096.0,25080.0,59237.0
776,2014,NE,3.0,128140.0,40910.0,75420.0,9590.0,7924727.0,,,,,43030.0,712751.0,33500.0,93354.0
777,2014,NE,4.0,86910.0,13340.0,69950.0,2980.0,7582903.0,,,,,42240.0,792885.0,35690.0,116180.0
778,2014,NE,5.0,106380.0,9220.0,94950.0,1830.0,14530435.0,,,,,82730.0,1925792.0,75400.0,326787.0
779,2014,NE,6.0,26030.0,2360.0,23250.0,400.0,12701941.0,,,,,25100.0,1517433.0,23890.0,435043.0
780,2014,NV,1.0,488210.0,323660.0,56420.0,101890.0,6476931.0,,,,,28660.0,421241.0,19350.0,30185.0
781,2014,NV,2.0,358200.0,175710.0,88810.0,86180.0,12821434.0,,,,,68880.0,1083962.0,53630.0,114357.0
782,2014,NV,3.0,178840.0,68970.0,83360.0,23150.0,11001836.0,,,,,64790.0,1172866.0,52910.0,138890.0
783,2014,NV,4.0,105900.0,27210.0,68960.0,8390.0,9157536.0,,,,,49670.0,1030930.0,42080.0,135464.0
784,2014,NV,5.0,128790.0,20870.0,101080.0,5750.0,17187147.0,,,,,80980.0,2073505.0,71980.0,306722.0
785,2014,NV,6.0,38720.0,6850.0,29930.0,1430.0,23773183.0,,,,,31090.0,2603610.0,28090.0,522026.0
786,2014,NH,1.0,222970.0,174130.0,23170.0,21680.0,2624737.0,,,,,14690.0,240023.0,8490.0,9670.0
787,2014,NH,2.0,155020.0,93150.0,35700.0,21190.0,5650054.0,,,,,29020.0,457118.0,18790.0,27934.0
788,2014,NH,3.0,97480.0,39960.0,45960.0,9000.0,6018539.0,,,,,36680.0,622527.0,25680.0,44701.0
789,2014,NH,4.0,67900.0,14910.0,48400.0,3670.0,5898562.0,,,,,34720.0,667100.0,26330.0,52159.0
790,2014,NH,5.0,102490.0,12090.0,86700.0,2980.0,13961679.0,,,,,73210.0,1687737.0,61750.0,163317.0
791,2014,NH,6.0,30720.0,2920.0,26880.0,730.0,13464069.0,,,,,27060.0,1194424.0,24760.0,229096.0
792,2014,NJ,1.0,1465090.0,1034070.0,155300.0,255670.0,17413362.0,,,,,134700.0,2212252.0,85870.0,113648.0
793,2014,NJ,2.0,884540.0,472800.0,193410.0,195070.0,32213464.0,,,,,229040.0,3948331.0,174420.0,333026.0
794,2014,NJ,3.0,572320.0,265810.0,198650.0,90770.0,35263618.0,,,,,279360.0,5341622.0,230500.0,502280.0
795,2014,NJ,4.0,391700.0,122980.0,215380.0,43740.0,33995673.0,,,,,260880.0,5724232.0,225120.0,541857.0
796,2014,NJ,5.0,674820.0,105340.0,525450.0,35800.0,93118318.0,,,,,586830.0,16437559.0,527170.0,1538750.0
797,2014,NJ,6.0,299390.0,25600.0,263650.0,7730.0,146115911.0,,,,,294220.0,20463842.0,272820.0,2584478.0
798,2014,NM,1.0,381150.0,243560.0,51590.0,82430.0,4718930.0,,,,,16670.0,245852.0,9950.0,17881.0
799,2014,NM,2.0,222050.0,98300.0,66010.0,54080.0,7968222.0,,,,,37020.0,560143.0,24730.0,56722.0
800,2014,NM,3.0,113750.0,39920.0,57230.0,15010.0,6998702.0,,,,,39470.0,684969.0,28890.0,83654.0
801,2014,NM,4.0,70730.0,15980.0,48990.0,5190.0,6142575.0,,,,,33330.0,653279.0,26100.0,92929.0
802,2014,NM,5.0,86480.0,11980.0,70920.0,3210.0,11639926.0,,,,,59000.0,1402577.0,50300.0,240371.0
803,2014,NM,6.0,22120.0,2900.0,18650.0,530.0,9533361.0,,,,,20410.0,1019769.0,18330.0,246423.0
804,2014,NY,1.0,3617400.0,2432240.0,468500.0,665410.0,43301874.0,,,,,195570.0,3030248.0,123550.0,191019.0
805,2014,NY,2.0,2070870.0,1103290.0,449390.0,467540.0,75271045.0,,,,,458180.0,7306300.0,352440.0,767052.0
806,2014,NY,3.0,1248170.0,590760.0,417090.0,203970.0,76727346.0,,,,,571700.0,10153304.0,471940.0,1133172.0
807,2014,NY,4.0,805170.0,280040.0,408350.0,94660.0,69807714.0,,,,,537730.0,10919467.0,451510.0,1169023.0
808,2014,NY,5.0,1171760.0,261640.0,818600.0,70860.0,160015013.0,,,,,1018560.0,28187960.0,906940.0,2899013.0
809,2014,NY,6.0,484040.0,82580.0,380960.0,13510.0,341523088.0,,,,,475130.0,53397004.0,439730.0,9934720.0
810,2014,NC,1.0,1743460.0,1056780.0,235470.0,419420.0,22000132.0,,,,,106750.0,1587833.0,78000.0,186226.0
811,2014,NC,2.0,1084200.0,470960.0,325010.0,251380.0,38872923.0,,,,,226790.0,3443577.0,177910.0,563894.0
812,2014,NC,3.0,555550.0,176790.0,306150.0,58310.0,34135698.0,,,,,232370.0,4018763.0,193130.0,709860.0
813,2014,NC,4.0,349200.0,63020.0,263900.0,17480.0,30247827.0,,,,,202090.0,3980044.0,176160.0,734918.0
814,2014,NC,5.0,446070.0,49150.0,380980.0,12280.0,60201945.0,,,,,363990.0,8889605.0,330490.0,1664690.0
815,2014,NC,6.0,143920.0,12430.0,127840.0,2810.0,64050992.0,,,,,140190.0,7978059.0,132360.0,1952690.0
816,2014,ND,1.0,112270.0,87970.0,10110.0,12150.0,1413227.0,,,,,3840.0,65654.0,2250.0,4715.0
817,2014,ND,2.0,89840.0,56750.0,18870.0,11680.0,3274433.0,,,,,8510.0,129190.0,4880.0,13657.0
818,2014,ND,3.0,54210.0,22680.0,26630.0,3910.0,3364352.0,,,,,9820.0,160297.0,6000.0,20209.0
819,2014,ND,4.0,39990.0,9060.0,29060.0,1520.0,3503990.0,,,,,9370.0,167558.0,6230.0,24044.0
820,2014,ND,5.0,54600.0,7190.0,45950.0,1210.0,7599682.0,,,,,20470.0,426253.0,15770.0,78637.0
821,2014,ND,6.0,15110.0,2070.0,12760.0,290.0,7966013.0,,,,,10830.0,494357.0,9510.0,194130.0
822,2014,OH,1.0,2101080.0,1443790.0,233210.0,370610.0,25740189.0,,,,,92720.0,1336946.0,58090.0,111154.0
823,2014,OH,2.0,1399690.0,678150.0,344400.0,230900.0,50927001.0,,,,,243990.0,3211659.0,163510.0,379062.0
824,2014,OH,3.0,796750.0,264580.0,370070.0,74570.0,48915311.0,,,,,304560.0,4514338.0,224580.0,586968.0
825,2014,OH,4.0,490740.0,88750.0,340960.0,23670.0,42472775.0,,,,,254480.0,4517113.0,204900.0,626888.0
826,2014,OH,5.0,558190.0,60730.0,457840.0,15330.0,74365877.0,,,,,428300.0,9662318.0,373340.0,1452270.0
827,2014,OH,6.0,155180.0,14970.0,133390.0,3230.0,72893531.0,,,,,148580.0,8311227.0,138410.0,1954212.0
828,2014,OK,1.0,613590.0,383810.0,93430.0,125170.0,7750209.0,,,,,27590.0,418474.0,18000.0,48981.0
829,2014,OK,2.0,412440.0,180430.0,137200.0,81630.0,14891674.0,,,,,61790.0,967065.0,43120.0,153698.0
830,2014,OK,3.0,226440.0,68160.0,130460.0,22400.0,13942429.0,,,,,70760.0,1233090.0,52410.0,217452.0
831,2014,OK,4.0,142380.0,23930.0,109510.0,7140.0,12358306.0,,,,,63470.0,1256472.0,50750.0,247875.0
832,2014,OK,5.0,171070.0,18730.0,146440.0,4570.0,23151329.0,,,,,119440.0,2931716.0,102390.0,626346.0
833,2014,OK,6.0,51360.0,5780.0,44040.0,1060.0,25698987.0,,,,,47880.0,3167528.0,43710.0,930862.0
834,2014,OR,1.0,657990.0,462250.0,91500.0,92980.0,8271012.0,,,,,55800.0,852348.0,37350.0,65270.0
835,2014,OR,2.0,431750.0,218960.0,134700.0,67140.0,15610169.0,,,,,100150.0,1569376.0,71510.0,161098.0
836,2014,OR,3.0,256830.0,94940.0,135260.0,21330.0,15830985.0,,,,,126070.0,2230981.0,96790.0,242368.0
837,2014,OR,4.0,168980.0,38700.0,119890.0,8160.0,14643345.0,,,,,120720.0,2447599.0,97640.0,277041.0
838,2014,OR,5.0,215400.0,28820.0,179080.0,6010.0,28973208.0,,,,,191530.0,5124448.0,166870.0,622846.0
839,2014,OR,6.0,62830.0,6970.0,54130.0,1430.0,26964590.0,,,,,61420.0,4085585.0,56700.0,730896.0
840,2014,PA,1.0,2280750.0,1651730.0,274230.0,321210.0,26412009.0,,,,,117550.0,1793606.0,75310.0,129563.0
841,2014,PA,2.0,1410870.0,772150.0,354220.0,242710.0,51291596.0,,,,,254450.0,3781872.0,178370.0,407929.0
842,2014,PA,3.0,859250.0,334660.0,415270.0,87830.0,52951929.0,,,,,315970.0,5210174.0,240980.0,614984.0
843,2014,PA,4.0,568460.0,123380.0,404930.0,32020.0,49284905.0,,,,,293370.0,5535822.0,239290.0,677100.0
844,2014,PA,5.0,743480.0,88530.0,628570.0,20850.0,100404215.0,,,,,565960.0,13276079.0,499240.0,1747762.0
845,2014,PA,6.0,234380.0,22460.0,205690.0,4970.0,110900735.0,,,,,224380.0,12018151.0,210560.0,2766530.0
846,2014,RI,1.0,195710.0,143740.0,18230.0,30960.0,2351260.0,,,,,11460.0,176096.0,7340.0,9367.0
847,2014,RI,2.0,119720.0,69720.0,24840.0,21840.0,4335437.0,,,,,24580.0,371359.0,18110.0,29424.0
848,2014,RI,3.0,71440.0,32720.0,28480.0,8120.0,4405376.0,,,,,32960.0,563692.0,26460.0,47824.0
849,2014,RI,4.0,45700.0,12340.0,29180.0,3180.0,3952961.0,,,,,29270.0,574003.0,24830.0,50013.0
850,2014,RI,5.0,65200.0,8750.0,53350.0,2070.0,8790709.0,,,,,55370.0,1348430.0,50000.0,129952.0
851,2014,RI,6.0,18330.0,2040.0,15660.0,420.0,8484730.0,,,,,17930.0,1105801.0,16920.0,193979.0
852,2014,SC,1.0,879650.0,534790.0,109540.0,216470.0,11137050.0,,,,,43650.0,641380.0,31760.0,79659.0
853,2014,SC,2.0,525230.0,221610.0,150650.0,126910.0,18802488.0,,,,,104620.0,1576863.0,82760.0,273932.0
854,2014,SC,3.0,264230.0,81430.0,142320.0,30700.0,16227045.0,,,,,109020.0,1872419.0,91160.0,356438.0
855,2014,SC,4.0,165860.0,27650.0,126470.0,8690.0,14376152.0,,,,,95910.0,1885607.0,83920.0,373923.0
856,2014,SC,5.0,204350.0,20130.0,177370.0,5020.0,27330743.0,,,,,165630.0,4085802.0,151070.0,838349.0
857,2014,SC,6.0,56630.0,4930.0,50340.0,980.0,24662399.0,,,,,54590.0,3130949.0,51420.0,874642.0
858,2014,SD,1.0,144840.0,107180.0,16040.0,19090.0,1742133.0,,,,,5440.0,92012.0,3260.0,6640.0
859,2014,SD,2.0,103910.0,56600.0,28240.0,16040.0,3763254.0,,,,,12250.0,186340.0,7650.0,20559.0
860,2014,SD,3.0,59060.0,17210.0,37220.0,3700.0,3659190.0,,,,,12620.0,212840.0,8950.0,29885.0
861,2014,SD,4.0,40770.0,5310.0,34210.0,1010.0,3577389.0,,,,,10770.0,203880.0,8650.0,34390.0
862,2014,SD,5.0,43790.0,4330.0,38660.0,640.0,6090746.0,,,,,19380.0,423508.0,16980.0,90289.0
863,2014,SD,6.0,11820.0,1210.0,10440.0,190.0,6124917.0,,,,,8370.0,384857.0,7950.0,164936.0
864,2014,TN,1.0,1201880.0,746150.0,169260.0,264640.0,15151689.0,,,,,48980.0,727103.0,33080.0,87605.0
865,2014,TN,2.0,729290.0,323580.0,228540.0,153320.0,26214765.0,,,,,110790.0,1714121.0,82920.0,306664.0
866,2014,TN,3.0,379120.0,113080.0,219420.0,37800.0,23278618.0,,,,,110920.0,1921146.0,88990.0,397299.0
867,2014,TN,4.0,228500.0,37780.0,176970.0,10940.0,19779900.0,,,,,88830.0,1737013.0,75950.0,408574.0
868,2014,TN,5.0,267110.0,28700.0,229060.0,7320.0,35879180.0,,,,,156700.0,3621967.0,141930.0,994332.0
869,2014,TN,6.0,83060.0,7750.0,72940.0,1730.0,40823543.0,,,,,68380.0,3333558.0,64820.0,1397953.0
870,2014,TX,1.0,4617350.0,2906450.0,610220.0,1049960.0,58587416.0,,,,,186290.0,2867843.0,112200.0,263650.0
871,2014,TX,2.0,2869540.0,1304400.0,837560.0,669920.0,103688676.0,,,,,456730.0,7711470.0,310800.0,1011225.0
872,2014,TX,3.0,1521650.0,562630.0,724680.0,205560.0,93365593.0,,,,,479690.0,8996967.0,353560.0,1344751.0
873,2014,TX,4.0,949530.0,225280.0,638920.0,73760.0,82313489.0,,,,,397820.0,8217554.0,312570.0,1391155.0
874,2014,TX,5.0,1356690.0,190900.0,1103890.0,52090.0,184654313.0,,,,,813610.0,19448882.0,693200.0,3912686.0
875,2014,TX,6.0,526410.0,56510.0,454070.0,12200.0,287475366.0,,,,,421680.0,21294816.0,383190.0,7782228.0
876,2014,UT,1.0,428270.0,302650.0,60090.0,58260.0,5295484.0,,,,,23320.0,341276.0,17130.0,51577.0
877,2014,UT,2.0,291330.0,123190.0,113680.0,47050.0,10592564.0,,,,,66850.0,1032809.0,52710.0,212782.0
878,2014,UT,3.0,184870.0,45160.0,122170.0,14060.0,11406901.0,,,,,94880.0,1707890.0,82000.0,432719.0
879,2014,UT,4.0,121110.0,15270.0,100160.0,4520.0,10485307.0,,,,,86050.0,1826220.0,77190.0,521725.0
880,2014,UT,5.0,141690.0,10370.0,127560.0,2910.0,18787526.0,,,,,122880.0,3343242.0,113790.0,1063331.0
881,2014,UT,6.0,38110.0,2740.0,34570.0,630.0,19249291.0,,,,,36850.0,2615184.0,34990.0,1145503.0
882,2014,VT,1.0,116040.0,88170.0,14890.0,11040.0,1371085.0,,,,,5920.0,86548.0,3040.0,3809.0
883,2014,VT,2.0,80470.0,48260.0,19790.0,10130.0,2917958.0,,,,,13070.0,185053.0,7290.0,11638.0
884,2014,VT,3.0,45390.0,17030.0,23980.0,3490.0,2801576.0,,,,,16290.0,258537.0,10520.0,19416.0
885,2014,VT,4.0,29810.0,5510.0,22840.0,1170.0,2596000.0,,,,,14940.0,274971.0,10660.0,22287.0
886,2014,VT,5.0,36690.0,4250.0,31380.0,860.0,5109743.0,,,,,29330.0,711241.0,24220.0,72366.0
887,2014,VT,6.0,8730.0,1000.0,7530.0,180.0,3942756.0,,,,,8480.0,544400.0,7840.0,103522.0
888,2014,VA,1.0,1286550.0,884560.0,145870.0,227780.0,15926913.0,,,,,81470.0,1222649.0,52660.0,103437.0
889,2014,VA,2.0,861260.0,441050.0,222270.0,164570.0,31333648.0,,,,,205090.0,3244820.0,149750.0,393942.0
890,2014,VA,3.0,521750.0,214730.0,233860.0,55910.0,32167321.0,,,,,232630.0,4222052.0,182950.0,556261.0
891,2014,VA,4.0,362350.0,100620.0,230030.0,23710.0,31494045.0,,,,,221520.0,4599804.0,182690.0,629762.0
892,2014,VA,5.0,582040.0,93950.0,459410.0,21480.0,80203773.0,,,,,487190.0,12944804.0,425710.0,1803448.0
893,2014,VA,6.0,215290.0,18010.0,192010.0,3830.0,90563904.0,,,,,210420.0,11680630.0,194780.0,2229517.0
894,2014,WA,1.0,1041310.0,750130.0,127270.0,150510.0,13098931.0,,,,,65620.0,1099764.0,41310.0,74845.0
895,2014,WA,2.0,781150.0,417420.0,215070.0,133630.0,28431968.0,,,,,136370.0,2237131.0,95010.0,221516.0
896,2014,WA,3.0,484460.0,198530.0,230410.0,47860.0,29872553.0,,,,,176260.0,3130413.0,131850.0,352666.0
897,2014,WA,4.0,331470.0,86970.0,221720.0,19400.0,28771786.0,,,,,166470.0,3310661.0,133470.0,422738.0
898,2014,WA,5.0,492570.0,77640.0,396210.0,15740.0,66834802.0,,,,,331620.0,7923086.0,287330.0,1170286.0
899,2014,WA,6.0,164330.0,17590.0,142260.0,3770.0,76272719.0,,,,,137710.0,6363514.0,126400.0,1831505.0
900,2014,WV,1.0,323450.0,206100.0,60510.0,50940.0,3940901.0,,,,,7180.0,104265.0,3850.0,8963.0
901,2014,WV,2.0,182230.0,81260.0,69150.0,26420.0,6590507.0,,,,,16940.0,245707.0,9850.0,29040.0
902,2014,WV,3.0,109230.0,31080.0,67050.0,9040.0,6762116.0,,,,,23060.0,370590.0,14610.0,48296.0
903,2014,WV,4.0,71980.0,11190.0,56940.0,3190.0,6292679.0,,,,,23540.0,426894.0,16220.0,61220.0
904,2014,WV,5.0,73200.0,7300.0,63910.0,1810.0,9801105.0,,,,,46200.0,1017490.0,35570.0,158742.0
905,2014,WV,6.0,14050.0,1580.0,12240.0,290.0,5788008.0,,,,,13280.0,633331.0,11700.0,140825.0
906,2014,WI,1.0,1002170.0,750520.0,111690.0,132210.0,11988156.0,,,,,63080.0,939491.0,43260.0,72433.0
907,2014,WI,2.0,669430.0,381650.0,179130.0,100320.0,24334574.0,,,,,135330.0,1910967.0,92210.0,188739.0
908,2014,WI,3.0,411280.0,149490.0,225170.0,32790.0,25368119.0,,,,,168450.0,2706122.0,124910.0,286493.0
909,2014,WI,4.0,280750.0,46370.0,222770.0,10410.0,24339120.0,,,,,162850.0,3007993.0,132860.0,338078.0
910,2014,WI,5.0,330670.0,30440.0,292800.0,6760.0,44029783.0,,,,,279420.0,6443375.0,247550.0,806071.0
911,2014,WI,6.0,80530.0,7460.0,71310.0,1620.0,38356560.0,,,,,78500.0,4786653.0,73610.0,990585.0
912,2014,WY,1.0,89720.0,66450.0,10190.0,11410.0,1087770.0,,,,,3900.0,62768.0,2200.0,4566.0
913,2014,WY,2.0,61000.0,33220.0,17010.0,9010.0,2229262.0,,,,,8290.0,127933.0,4770.0,13951.0
914,2014,WY,3.0,42650.0,16050.0,21810.0,3880.0,2645167.0,,,,,11350.0,188202.0,7130.0,25188.0
915,2014,WY,4.0,31550.0,6960.0,22580.0,1640.0,2746434.0,,,,,10930.0,202853.0,7130.0,30757.0
916,2014,WY,5.0,40500.0,4700.0,34510.0,1060.0,5452411.0,,,,,19260.0,423127.0,14550.0,79849.0
917,2014,WY,6.0,9950.0,1390.0,8320.0,200.0,6933274.0,,,,,6900.0,532878.0,6040.0,236364.0
918,2015,AL,1.0,836320.0,481570.0,109790.0,233260.0,10855656.0,,,,,48140.0,684258.0,35650.0,101007.0
919,2015,AL,2.0,494830.0,206630.0,146250.0,129390.0,17781527.0,,,,,103590.0,1574797.0,86280.0,333810.0
920,2015,AL,3.0,261250.0,80720.0,139280.0,36130.0,16060852.0,,,,,99270.0,1708993.0,85000.0,392782.0
921,2015,AL,4.0,166690.0,28510.0,124650.0,10630.0,14458583.0,,,,,80420.0,1574521.0,71270.0,391093.0
922,2015,AL,5.0,212660.0,19520.0,184320.0,4830.0,28682367.0,,,,,148800.0,3521562.0,137290.0,955330.0
923,2015,AL,6.0,55360.0,2950.0,49260.0,350.0,25073515.0,,,,,51290.0,2760330.0,48550.0,1075434.0
